,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
1317,일진에게 회초리,"
							유승연","에피소드, 액션","조선시대의 가장 위대한 왕, 세종. 한글 반포를 앞둔 조선을 떠나 21세기 18살 불량 고등학생 정이도에게 빙의된다.난무하는 급식체에 세종, 몸소 훈민정음의 참뜻을 가르친다.",https://comic.naver.com/webtoon/list?titleId=710756,https://shared-comic.pstatic.net/thumb/webtoon/710756/thumbnail/thumbnail_IMAG06_d4ba0787-12f6-429e-8639-f62ebae81e37.jpg,네이버 웹툰,"['세종', '고등학생', '반포', '불량', '세기']"
1318,연의 편지,"
							조현아","스토리, 드라마",​짧았던 여름방학이 끝나고 만난 마법같은 시간.. 그때 우리는 친구였을까?정말 궁금해. 이렇게 다정한 네가 누군지..​여름 특선 10부작.,https://comic.naver.com/webtoon/list?titleId=713872,https://shared-comic.pstatic.net/thumb/webtoon/713872/thumbnail/thumbnail_IMAG06_bf82d5ba-c3dc-43f6-bb98-055072babb8c.jpg,네이버 웹툰,"['드라마', '마법', '만난', '부작', '여름']"
1319,마이너스의 손,"
							김뎐","스토리, 판타지",만지면 모두 부서진다.마이너스의 오른손을 가진 소년 이야기,https://comic.naver.com/webtoon/list?titleId=679568,https://shared-comic.pstatic.net/thumb/webtoon/679568/thumbnail/title_thumbnail_20160729221220_t125x101.jpg,네이버 웹툰,"['소년', '지면', '판타지', '마이너스', '오른손']"
1320,만 화 고,"
							김8","에피소드, 개그",다양한 그림체의 캐릭터들이 다니는 만화고.존재감 제로인 내가 만화주인공이 될 수 있을까?안경뽀짝 안경희와 친구들의 성장기!,https://comic.naver.com/webtoon/list?titleId=708427,https://shared-comic.pstatic.net/thumb/webtoon/708427/thumbnail/thumbnail_IMAG06_5763d64f-7698-49bf-af7f-f5b97f6f1324.jpg,네이버 웹툰,"['주인공', '캐릭터', '그림', '만화', '제로']"
1321,간질간질,"
							손하은","스토리, 로맨스",버스에서 시작된 간질간질 첫사랑2017 <청춘로맨스 대전> 우수상 수상작,https://comic.naver.com/webtoon/list?titleId=702165,https://shared-comic.pstatic.net/thumb/webtoon/702165/thumbnail/thumbnail_IMAG06_0c8b50a7-29bc-4a39-84ee-aa107ca12208.jpg,네이버 웹툰,"['로맨스', '대전', '버스', '첫사랑', '청춘']"
1322,1인용 기분,"
							윤파랑","에피소드, 감성",혼자서만 느낄 수 있는같은 듯 다른 기분들,https://comic.naver.com/webtoon/list?titleId=703835,https://shared-comic.pstatic.net/thumb/webtoon/703835/thumbnail/thumbnail_IMAG06_2a52c59e-9b96-45a8-bf72-8f5d2d41d4c0.jpg,네이버 웹툰,"['감성', '기분']"
1323,피에는 피,"
							연제원","스토리, 스릴러","버려진 남파간첩,통일 한국에서 벌어지는 그의 처절한 복수극",https://comic.naver.com/webtoon/list?titleId=696617,https://shared-comic.pstatic.net/thumb/webtoon/696617/thumbnail/thumbnail_IMAG06_20190617_migrated.jpg,네이버 웹툰,"['남파', '간첩', '복수', '통일', '한국']"
1324,에피소드칵테일,"
							정마루","스토리, 로맨스",다양함이 모여 탄생하는 칵테일 처럼 개성 강한 남녀가 모여 만들어 가는 청춘 스토리.'에피소드메이비' 정마루 작가 신작!,https://comic.naver.com/webtoon/list?titleId=579352,https://shared-comic.pstatic.net/thumb/webtoon/579352/thumbnail/title_thumbnail_20130806193438_t125x101.jpg,네이버 웹툰,"['개성', '남녀', '로맨스', '스토리', '청춘']"
1325,서북의 저승사자,"
							양세준","스토리, 판타지","""넌 내가 데려간다"" 저승사자와의 달콤 살벌한 고교 생활!",https://comic.naver.com/webtoon/list?titleId=657948,https://shared-comic.pstatic.net/thumb/webtoon/657948/thumbnail/title_thumbnail_20150701000805_t125x101.jpg,네이버 웹툰,"['고교', '달콤', '생활', '판타지', '저승사자']"
1326,진눈깨비 소년,"
							쥬드프라이데이","스토리, 감성",아무 일도 일어나지 않길 바랬던 고3 송해나는 우연히 정우진을 만난다그리고 우연은 눈처럼 조용히 쌓인다,https://comic.naver.com/webtoon/list?titleId=622643,https://shared-comic.pstatic.net/thumb/webtoon/622643/thumbnail/title_thumbnail_20160719191308_t125x101.jpg,네이버 웹툰,"['감성', '바랬던', '송해', '우연', '아무']"
1327,야채호빵의 봄방학,"
							박수봉","스토리, 드라마",오늘은 뭐 해 먹지?먹는 고민뿐이던 야채에게 찾아온 봄방학 같은 설렘,https://comic.naver.com/webtoon/list?titleId=694806,https://shared-comic.pstatic.net/thumb/webtoon/694806/thumbnail/thumbnail_IMAG06_44b35055-e278-4d6f-ac10-5ca9db9af2f0.jpg,네이버 웹툰,"['고민', '드라마', '봄방학', '야채']"
1328,죽음에 관하여,"
							시니 / 혀노","옴니버스, 드라마","삶과 죽음의 경계선, 그 곳엔 누가 있을까? ""가는 길에 심심한데 네 이야기나 한번 듣지""",https://comic.naver.com/webtoon/list?titleId=703845,https://shared-comic.pstatic.net/thumb/webtoon/703845/thumbnail/thumbnail_IMAG06_9cd5f42f-9836-416a-9680-9abf4bda3fab.jpg,네이버 웹툰,"['경계', '누가', '드라마', '죽음', '이야기']"
1329,모태솔로수용소 시즌2~3,"
							석재윤","스토리, 드라마","연애를 하지 못하면 범죄자가 되는 세상,모태솔로들의 탈옥이 시작된다!",https://comic.naver.com/webtoon/list?titleId=666670,https://shared-comic.pstatic.net/thumb/webtoon/666670/thumbnail/title_thumbnail_20151109202307_t125x101.jpg,네이버 웹툰,"['드라마', '모태', '범죄자', '솔로', '세상']"
1330,2018 재생금지,"
							웹툰작가","스토리, 스릴러",2018 여름특집 공포 단편선.절대 재생 금지! 플레이하면 끔찍한 비명의 기록이 쏟아진다.,https://comic.naver.com/webtoon/list?titleId=714568,https://shared-comic.pstatic.net/thumb/webtoon/714568/thumbnail/thumbnail_IMAG06_8760771b-1875-4b58-83b0-126b367e32b5.jpg,네이버 웹툰,"['스릴러', '공포', '금지', '기록', '단편']"
1331,스피릿 핑거스,"
							한경찰","스토리, 로맨스","평범한 여고생, 알록달록 이상한 그림모임에 들어가다!나만의 색을 찾아 떠나는 모험 이야기!",https://comic.naver.com/webtoon/list?titleId=654809,https://shared-comic.pstatic.net/thumb/webtoon/654809/thumbnail/title_thumbnail_20150806141807_t125x101.jpg,네이버 웹툰,"['그림', '로맨스', '모임', '모험', '여고생']"
1332,ㄹㅇ 관종,"
							9P","스토리, 드라마","중2, 병약미소년, BJ... 각종 컨셉이 판치는 이곳에서 최강은 누구?",https://comic.naver.com/webtoon/list?titleId=710764,https://shared-comic.pstatic.net/thumb/webtoon/710764/thumbnail/thumbnail_IMAG06_b18c4336-d9ef-48aa-b2a3-0f84aa901fbf.jpg,네이버 웹툰,"['드라마', '미소년', '병약', '컨셉', '최강']"
1333,이말년씨리즈 2018,"
							이말년","옴니버스, 개그","2018년에 풀어내는 이말년의 망상, 그리고 일상",https://comic.naver.com/webtoon/list?titleId=704595,https://shared-comic.pstatic.net/thumb/webtoon/704595/thumbnail/thumbnail_IMAG06_eb972ec1-0826-4942-9ed5-fba278015123.jpg,네이버 웹툰,"['개그', '말년', '망상', '일상']"
1334,퍼스트 미션,"
							신의철","스토리, 판타지",슈퍼 파워의 기원 '프라나'를 수호해야 하는 영웅의 첫번째 사명!그 사명을 짊어질 슈퍼 히어로의 탄생 이야기,https://comic.naver.com/webtoon/list?titleId=694131,https://shared-comic.pstatic.net/thumb/webtoon/694131/thumbnail/thumbnail_IMAG06_1249b86c-1939-4f6e-bdea-4145ef196527.jpg,네이버 웹툰,"['수호', '영웅', '이야기', '짊어질', '탄생']"
1335,하루 3컷,"
							배진수","옴니버스, 일상",당신의 하루 중 가장 가벼운 3초.,https://comic.naver.com/webtoon/list?titleId=644180,https://shared-comic.pstatic.net/thumb/webtoon/644180/thumbnail/title_thumbnail_20141231175152_t125x101.jpg,네이버 웹툰,"['신의', '일상', '하루']"
1336,환생동물학교,"
							엘렌 심","에피소드, 감성","동물들이 인간으로 환생하기 전, 동물의 습성을 버리고 인간 세계에서 잘 적응할 수 있는 교육을 받는 학교.그곳에는 주인을 걱정하고 그리워하는 사랑스러운 동물들로 가득하다.신입 선생님은 이제 이들을 가르쳐 주인을 잊고 인간이 될 수 있도록 해야 하는데….",https://comic.naver.com/webtoon/list?titleId=700139,https://shared-comic.pstatic.net/thumb/webtoon/700139/thumbnail/thumbnail_IMAG06_22e52cda-006e-4fe6-935f-c539e1d615f5.jpg,네이버 웹툰,"['교육', '세계', '습성', '신입', '인간']"
1337,감염자,"
							이강","스토리, 스릴러",사람을 잡아먹는 괴물 '감염자'나는 괴물이 되었다.,https://comic.naver.com/webtoon/list?titleId=675823,https://shared-comic.pstatic.net/thumb/webtoon/675823/thumbnail/thumbnail_IMAG06_20190617_migrated.jpg,네이버 웹툰,"['감염', '괴물', '스릴러']"
1338,지금 이 순간 마법처럼,"
							나윤희","스토리, 드라마",마법사와 마녀가 함께 사는 이 시대평범하지만 특별한 주인공들이 만나서로 엮어가는 두근 두근 이야기!,https://comic.naver.com/webtoon/list?titleId=681453,https://shared-comic.pstatic.net/thumb/webtoon/681453/thumbnail/thumbnail_IMAG06_527b8ddd-306a-4754-aa2d-de106b6bdc36.jpg,네이버 웹툰,"['엮어', '주인공', '드라마', '마녀', '마법사']"
1339,연애학,"
							맹물","스토리, 드라마",연애가 가장 쉬웠어요(?)어느 모쏠남의 솔로탈출기,https://comic.naver.com/webtoon/list?titleId=696602,https://shared-comic.pstatic.net/thumb/webtoon/696602/thumbnail/thumbnail_IMAG06_207a9912-2767-440e-a9c8-fc4c3711edeb.jpg,네이버 웹툰,"['드라마', '솔로', '연애', '탈출기']"
1340,공대생 너무만화,"
							최삡뺩","스토리, 개그","평범한(?) 문과생, 공대생이 되다최삡뺩 작가의 신작",https://comic.naver.com/webtoon/list?titleId=678499,https://shared-comic.pstatic.net/thumb/webtoon/678499/thumbnail/title_thumbnail_20160503224849_t125x101.jpg,네이버 웹툰,"['개그', '공대생', '문과', '삡뺩']"
1341,내 ID는 강남미인! - 둘만의 시간,"
							기맹기","에피소드, 로맨스",연애가 처음인 커플의 여행 계획♥회색 아기 고양이의 섹시한 컴백?!​<내 ID는 강남미인!> 드라마화 기념 특별외전,https://comic.naver.com/webtoon/list?titleId=713915,https://shared-comic.pstatic.net/thumb/webtoon/713915/thumbnail/thumbnail_IMAG06_a9aed58e-219f-48af-b96c-9aa527e1622f.jpg,네이버 웹툰,"['고양이', '기념', '미인', '강남', '로맨스']"
1342,아기낳는만화,"
							쇼쇼","스토리, 일상",임신과 출산에 대해 아무것도 몰랐던 나... 반성합니다.엄청난 변화와 위기를 몰고온 진짜 임신 충격 실화!,https://comic.naver.com/webtoon/list?titleId=703837,https://shared-comic.pstatic.net/thumb/webtoon/703837/thumbnail/thumbnail_IMAG06_e8f96b99-2d4c-4c63-aa8a-f83ceee3547a.jpg,네이버 웹툰,"['임신', '변화', '위기', '충격', '실화']"
1343,심연의 하늘 시즌5,"
							윤인완 / 김선희","스토리, 스릴러",이 재난의 마지막 생존자는 누가 될 것인가,https://comic.naver.com/webtoon/list?titleId=702170,https://shared-comic.pstatic.net/thumb/webtoon/702170/thumbnail/thumbnail_IMAG06_0a50c797-1faa-4aeb-b115-a2e858b2dc43.jpg,네이버 웹툰,"['누가', '마지막', '생존자', '재난', '스릴러']"
1344,[드라마원작] 쌉니다 천리마마트,"
							김규삼","스토리, 개그","""고객은 왕이 아니다, 직원이 왕이다!""병맛 드라마를 뛰어넘는 미친 상상력의 원작 웹툰",https://comic.naver.com/webtoon/list?titleId=697679,https://shared-comic.pstatic.net/thumb/webtoon/697679/thumbnail/thumbnail_IMAG06_9a844df7-d7ef-4ce9-9bcd-84254976f4b6.jpg,네이버 웹툰,"['개그', '고객', '직원', '병맛', '드라마']"
1345,팀 피닉스,"
							엄재경 / 지야프","스토리, 판타지",선과 악이 뒤섞인 세상초능력 범죄자와 초능력 경찰의 치열한 싸움이 시작된다,https://comic.naver.com/webtoon/list?titleId=658076,https://shared-comic.pstatic.net/thumb/webtoon/658076/thumbnail/thumbnail_IMAG06_6c7f4707-2709-4649-8750-8d687555f5b1.jpg,네이버 웹툰,"['싸움', '판타지', '경찰', '범죄자', '세상']"
1346,뱀이 앉은 자리,"
							김이연","스토리, 스릴러","사랑스러운 그녀의 무서운 비밀..그림자 속 그녀의 진실을 보아도, 당신은 그녀를 응원할 수 있을까",https://comic.naver.com/webtoon/list?titleId=695585,https://shared-comic.pstatic.net/thumb/webtoon/695585/thumbnail/thumbnail_IMAG06_0b36d35d-237c-4e52-a355-1f45d35b1bf4.jpg,네이버 웹툰,"['보아', '그림', '비밀', '응원', '진실']"
1347,금수저,"
							HD3","스토리, 드라마",'부모님을 선택할 수 있다고!?'후천적 금수저가 된 아이의 인생 어드벤처,https://comic.naver.com/webtoon/list?titleId=679567,https://shared-comic.pstatic.net/thumb/webtoon/679567/thumbnail/title_thumbnail_20160610142303_t125x101.jpg,네이버 웹툰,"['드라마', '부모님', '선택', '수저', '어드벤처']"
1348,여중생A-우리들의 축제,"
							허5파6","스토리, 드라마","글쓰기, 게임 대신 무려 춤추기에 도전하는 미래?! 우리들을 웃고 울렸던 웹툰 <여중생A>의 특별외전.",https://comic.naver.com/webtoon/list?titleId=712003,https://shared-comic.pstatic.net/thumb/webtoon/712003/thumbnail/thumbnail_IMAG06_b1946f8f-7011-4864-a157-b9752faf5dfe.jpg,네이버 웹툰,"['게임', '글쓰기', '대신', '무려', '여중생']"
1349,마스크걸,"
							매미 / 희세","스토리, 스릴러","끝내주게 못생기고끝내주게 몸매좋은 여자, 김모미",https://comic.naver.com/webtoon/list?titleId=660366,https://shared-comic.pstatic.net/thumb/webtoon/660366/thumbnail/thumbnail_IMAG06_20190617_migrated.jpg,네이버 웹툰,"['몸매', '스릴러']"
1350,10월 28일,"
							천정학","스토리, 스릴러","주인공 상길의 평범한 하루, 그 하루가 반복된다.",https://comic.naver.com/webtoon/list?titleId=702423,https://shared-comic.pstatic.net/thumb/webtoon/702423/thumbnail/thumbnail_IMAG06_a4b62969-aa1e-4812-aedb-79a138b9d40e.jpg,네이버 웹툰,"['반복', '상길', '스릴러', '하루', '주인공']"
1351,Penguin loves Mev,"
							펭귄","에피소드, 일상",한국여자 펭귄과 영국남자 메브의 엉뚱 발랄 러브 스토리.시즌3 In the UK.,https://comic.naver.com/webtoon/list?titleId=169080,https://shared-comic.pstatic.net/thumb/webtoon/169080/thumbnail/title_thumbnail_20140731163812_t125x101.jpg,네이버 웹툰,"['시즌', '남자', '러브', '메브', '발랄']"
1352,한국만화 1990,"
							웹툰작가","스토리, 일상","1990년대 데뷔한, 인기 만화가들의 단편 특집",https://comic.naver.com/webtoon/list?titleId=703840,https://shared-comic.pstatic.net/thumb/webtoon/703840/thumbnail/thumbnail_IMAG06_c1e54f91-910a-4898-9116-9806732c6267.jpg,네이버 웹툰,"['단편', '데뷔', '만화가', '특집', '일상']"
1353,첩보의 별 시즌2,"
							이상신 / 국중록","스토리, 개그","배신이 난무하는 그들의 뜨거운 우정, 본격 스파이 모험 만화!",https://comic.naver.com/webtoon/list?titleId=686669,https://shared-comic.pstatic.net/thumb/webtoon/686669/thumbnail/title_thumbnail_20161014154832_t125x101.jpg,네이버 웹툰,"['배신', '우정', '개그', '난무', '만화']"
1354,우리집에 곰이 이사왔다,"
							켄타","에피소드, 감성","마법의 숲,테바의 최정예 요원 곰토토! 국가의 명령으로 인간 세상으로 파견되었다.털북숭이계의 에이스, 곰토토의 파란만장한 인간세상 개고생 라이프!",https://comic.naver.com/webtoon/list?titleId=690594,https://shared-comic.pstatic.net/thumb/webtoon/690594/thumbnail/title_thumbnail_20170103224105_t125x101.jpg,네이버 웹툰,"['세상', '인간', '토토', '감성', '국가']"
1355,미스터리 호러 지하철,"
							단우","스토리, 스릴러","지하철 환수역이 생긴 이후로 59일째마다 사람이 자살을 한다...이게 우연이라고??귀신 따위 믿지는 않지만, 귀신이든 뭐든! 빨리 막지 않으면 며칠 뒤 또 누군가가 자살할지도 몰라...!!",https://comic.naver.com/webtoon/list?titleId=700361,https://shared-comic.pstatic.net/thumb/webtoon/700361/thumbnail/thumbnail_IMAG06_a07af130-7132-4c81-9d7d-9bcb369618a3.jpg,네이버 웹툰,"['누군가', '며칠', '이후', '귀신', '스릴러']"
1356,오!주예수여,"
							아현","스토리, 로맨스",모든게 완벽한 여고생 주예수귀신을 보는 음침한 남고생 오수빈을 좋아해 구해주려다사고로 유체이탈 상황에 놓이게 되는데...,https://comic.naver.com/webtoon/list?titleId=655744,https://shared-comic.pstatic.net/thumb/webtoon/655744/thumbnail/title_thumbnail_20150601184016_t125x101.jpg,네이버 웹툰,"['상황', '고생', '구해', '귀신', '로맨스']"
